threshold,accuracy,balanced_accuracy,precision_attack,recall_attack,f1_attack,f2_attack,specificity,false_positive_rate,false_negative_rate,roc_auc,pr_auc,matthews_correlation,true_negative,false_positive,false_negative,true_positive,errors
0.37,0.9983117891338369,0.9985045639305095,0.9941597684221218,0.9988774364731094,0.9965130189111456,0.99793032431716,0.9981316913879096,0.0018683086120903937,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.995404178148985,61438,115,22,19576,137
0.38,0.9983241118408892,0.9985126870114316,0.9942102590147283,0.9988774364731094,0.9965383832213398,0.9979404987663384,0.9981479375497538,0.0018520624502461292,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.9954375769229891,61439,114,22,19576,136
0.39,0.998361079962046,0.998537056254198,0.9943617615685477,0.9988774364731094,0.9966144838997073,0.997971023358721,0.9981966760352866,0.0018033239647133365,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.9955377868776115,61442,111,22,19576,133
0.4,0.998361079962046,0.998537056254198,0.9943617615685477,0.9988774364731094,0.9966144838997073,0.997971023358721,0.9981966760352866,0.0018033239647133365,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.9955377868776115,61442,111,22,19576,133
0.41000000000000003,0.998361079962046,0.998537056254198,0.9943617615685477,0.9988774364731094,0.9966144838997073,0.997971023358721,0.9981966760352866,0.0018033239647133365,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.9955377868776115,61442,111,22,19576,133
0.42000000000000004,0.9983734026690984,0.9985451793351202,0.9944122726810931,0.9988774364731094,0.99663985337542,0.9979811986378189,0.998212922197131,0.0017870778028690722,0.001122563526890499,0.9999442960907048,0.9998158301870348,0.9955711947409834,61443,110,22,19576,132
0.43,0.998361079962046,0.998519666527691,0.9944119888239776,0.9988264108582509,0.9966143115342515,0.9979403937722402,0.998212922197131,0.0017870778028690722,0.001173589141749158,0.9999442960907048,0.9998158301870348,0.9955374344361241,61443,110,23,19575,133
0.44,0.9983734026690984,0.9985277896086131,0.9944625076204023,0.9988264108582509,0.9966396822972354,0.9979505689465312,0.9982291683589752,0.001770831641024808,0.001173589141749158,0.9999442960907048,0.9998158301870348,0.9955708456861229,61444,109,23,19575,132
0.45,0.9983734026690984,0.9985277896086131,0.9944625076204023,0.9988264108582509,0.9966396822972354,0.9979505689465312,0.9982291683589752,0.001770831641024808,0.001173589141749158,0.9999442960907048,0.9998158301870348,0.9955708456861229,61444,109,23,19575,132
0.46,0.9983857253761507,0.9985359126895352,0.9945130315500685,0.9988264108582509,0.9966650543519768,0.9979607443283202,0.9982454145208195,0.0017545854791805437,0.001173589141749158,0.9999442960907048,0.9998158301870348,0.9956042592096458,61445,108,23,19575,131
